Availability,"Product SKU","Product Name","Color Name",Brand,"Product URL","Image Type","Image Sample Size","Image Sample URL","Product Type",Backing,Color,Construction,"Fiber Brand",Collection,Finish,"Installation Method",Shade
Yes,5052,"Excalibur II",Vanity,DreamWeaver,products/carpet/excalibur-ii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849553/5062_Excalibur_2559_Vanity_RS_1_krkiat.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Vanity,DreamWeaver,products/carpet/excalibur-ii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849549/5062_Excalibur_2559_Vanity_RS_3_gsfgzy.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Vanity,DreamWeaver,products/carpet/excalibur-ii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849546/5062_Excalibur_2559_Vanity_RS_4_y1tubx.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Balsom,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369267/5062_2401_tb5oef.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Breezeway,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369266/5062_2526_mzo26a.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Celtic,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2550_s0ghry.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II","Holy Grail",DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2869_pju0ud.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Legendary,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2921_dgjlff.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Mesa,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2774_xgt6mw.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Monet,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2610_byiizl.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Rockport,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369264/5062_2464_z3hq9e.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Smokestack,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2393_strxui.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Stone,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369268/5062_2237_kmnzv3.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Terrestrial,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369266/5062_2075_jtr8cb.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Toffee,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810318/5062_2720_uefjk0.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Vanity,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2559_vhqyfh.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Wales,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2308_sonsz2.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5052,"Excalibur II",Welsh,DreamWeaver,products/carpet/excalibur-ii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2490_r0uzfh.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Balsam,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849560/5062_Excalibur_2401_Balsam_RS_1_m4kkzt.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Balsam,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849551/5062_Excalibur_2401_Balsam_RS_2_nfpk7w.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Rockport,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849555/5062_Excalibur_2464_Rockport_RS_1_tboxkw.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Rockport,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849548/5062_Excalibur_2464_Rockport_RS_2_g4om5n.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Smokestack,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849558/5062_Excalibur_2393_Smoke_Stack_V_ynswci.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Smokestack,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849546/5062_Excalibur_Smoke_Stack_RS_nrqh6j.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Stone,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849559/5062_Excalibur_2237_Stone_RS_2_wzderf.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Stone,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849557/5062_Excalibur_2237_Stone_RS_1_gr1d6e.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Terrestrial,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849552/5062_Excalibur_2075_Terestial_RS_1_tcue0g.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Terrestrial,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849550/5062_Excalibur_2075_Terestial_RS_2_pebigb.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Vanity,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849553/5062_Excalibur_2559_Vanity_RS_1_krkiat.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Vanity,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849549/5062_Excalibur_2559_Vanity_RS_3_gsfgzy.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Vanity,DreamWeaver,products/carpet/excalibur-iii,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849546/5062_Excalibur_2559_Vanity_RS_4_y1tubx.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Balsam,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369267/5062_2401_tb5oef.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Breezeway,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369266/5062_2526_mzo26a.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Celtic,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2550_s0ghry.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III","Holy Grail",DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2869_pju0ud.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Legendary,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2921_dgjlff.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Mesa,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2774_xgt6mw.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Monet,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2610_byiizl.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Rockport,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369264/5062_2464_z3hq9e.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Smokestack,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2393_strxui.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Stone,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369268/5062_2237_kmnzv3.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Terrestrial,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369266/5062_2075_jtr8cb.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Toffee,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810318/5062_2720_uefjk0.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Vanity,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2559_vhqyfh.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Wales,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2308_sonsz2.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5062,"Excalibur III",Welsh,DreamWeaver,products/carpet/excalibur-iii,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2490_r0uzfh.jpg,Carpet,"Woven Polypropylene","Beige, Gray, Taupe, Brown, Ivory, Multicolor",Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Balsom,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849560/5062_Excalibur_2401_Balsam_RS_1_m4kkzt.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Balsom,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849551/5062_Excalibur_2401_Balsam_RS_2_nfpk7w.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Rockport,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849555/5062_Excalibur_2464_Rockport_RS_1_tboxkw.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Rockport,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849548/5062_Excalibur_2464_Rockport_RS_2_g4om5n.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Smokestack,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849558/5062_Excalibur_2393_Smoke_Stack_V_ynswci.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Smokestack,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849546/5062_Excalibur_Smoke_Stack_RS_nrqh6j.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Stone,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849559/5062_Excalibur_2237_Stone_RS_2_wzderf.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Stone,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849557/5062_Excalibur_2237_Stone_RS_1_gr1d6e.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Terrestrial,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849552/5062_Excalibur_2075_Terestial_RS_1_tcue0g.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Terrestrial,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849550/5062_Excalibur_2075_Terestial_RS_2_pebigb.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Vanity,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849553/5062_Excalibur_2559_Vanity_RS_1_krkiat.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Vanity,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849549/5062_Excalibur_2559_Vanity_RS_3_gsfgzy.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Vanity,DreamWeaver,products/carpet/excalibur-iv,"Room Scene",,https://res.cloudinary.com/engineeredfloors/image/upload/v1742849546/5062_Excalibur_2559_Vanity_RS_4_y1tubx.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",2559,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2559_vhqyfh.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Balsom,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369267/5062_2401_tb5oef.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Breezeway,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369266/5062_2526_mzo26a.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Celtic,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2550_s0ghry.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV","Holy Grail",DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2869_pju0ud.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Legendary,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2921_dgjlff.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Mesa,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2774_xgt6mw.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Monet,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2610_byiizl.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Rockport,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369264/5062_2464_z3hq9e.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Smokestack,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369265/5062_2393_strxui.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Stone,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369268/5062_2237_kmnzv3.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Terrestrial,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1736369266/5062_2075_jtr8cb.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Toffee,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810318/5062_2720_uefjk0.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Wales,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2308_sonsz2.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,5072,"Excalibur IV",Welsh,DreamWeaver,products/carpet/excalibur-iv,Swatch,"18"" x 18""",https://res.cloudinary.com/engineeredfloors/image/upload/v1758810317/5062_2490_r0uzfh.jpg,Carpet,"Woven Polypropylene",Taupe,Texture,PureColor®,,,,
Yes,7404,"Exceptional II",Bayside,DreamWeaver,products/carpet/exceptional-ii,Swatch,"18"" x 18""","https://res.cloudinary.com/engineeredfloors/image/upload/c_scale,w_1200/v1733318697/7404_956_astqdm.jpg",Carpet,"Woven Polypropylene",,Texture,PureColor®,,,,
